,Z,Z_norm,Z_NH3,phi,yp,yp_src,dyp_dx,H_ele,strain,T,P,K,H2,NH3,NO,N2O,O2,H,O,OH,HO2,H2O,H2O2,NO2,HNO,N,NNH,NH2,NH,H2NO,N2
72,0.051960851,0.053042634,0.049025807,0.338888889,0.081930837,0.016154566,0.605284096,0.009224054,6.480472528,1530.336908,101325,0.684087629,9.31E-06,2.19E-07,0.005993441,0.002049249,0.143225979,1.04E-06,0.00013622,0.000756859,4.00E-06,0.081930837,1.02E-06,1.29E-05,1.47E-07,3.77E-10,2.97E-11,5.51E-08,9.11E-09,6.89E-10,0.765878745
73,0.05197079,0.053042634,0.049022198,0.338888889,0.082025412,0.011259897,0.454820453,0.009226987,4.764162751,1532.134077,101325,0.684087629,7.12E-06,8.53E-08,0.005998704,0.001993653,0.14327729,7.11E-07,0.000106146,0.000671398,3.12E-06,0.082025412,8.21E-07,1.37E-05,1.05E-07,2.05E-10,1.69E-11,1.99E-08,5.67E-09,3.27E-10,0.765901697
74,0.051976701,0.053042634,0.049017771,0.338888889,0.082096478,0.008263686,0.296415293,0.009228936,3.014575952,1533.460433,101325,0.684087629,5.57E-06,3.38E-08,0.00600277,0.001952606,0.143321623,4.99E-07,8.42E-05,0.000600447,2.47E-06,0.082096478,6.72E-07,1.44E-05,8.00E-08,1.25E-10,1.06E-11,7.26E-09,3.85E-09,1.57E-10,0.765918059
75,0.051982153,0.053042634,0.049010503,0.338888889,0.082189108,0.00481649,0.19587668,0.009231021,1.932763466,1535.14752,101325,0.684087629,3.72E-06,8.94E-09,0.006008392,0.001899385,0.143388381,2.77E-07,5.71E-05,0.000496545,1.69E-06,0.082189108,4.76E-07,1.55E-05,5.22E-08,5.88E-11,5.46E-12,1.69E-09,2.16E-09,5.53E-11,0.765939346
76,0.051984616,0.053042634,0.049004839,0.338888889,0.082250319,0.003078477,0.136490994,0.009232178,1.316963764,1536.231808,101325,0.684087629,2.62E-06,2.75E-09,0.006012354,0.001863069,0.143437422,1.67E-07,4.09E-05,0.000421203,1.23E-06,0.082250319,3.52E-07,1.62E-05,3.64E-08,3.18E-11,3.21E-12,4.66E-10,1.33E-09,2.21E-11,0.765954107
77,0.051985753,0.053042634,0.049000565,0.338888889,0.082292973,0.002084298,0.099138704,0.009232862,0.94185413,1536.971408,101325,0.684087629,1.94E-06,9.78E-10,0.006015306,0.001836049,0.143474481,1.07E-07,3.06E-05,0.00036501,9.47E-07,0.082292973,2.70E-07,1.68E-05,2.67E-08,1.90E-11,2.06E-12,1.54E-10,8.79E-10,9.91E-12,0.765965528
78,0.05198626,0.053042634,0.048997347,0.338888889,0.082323953,0.001485027,0.061391484,0.009233285,0.57873838,1537.500327,101325,0.684087629,1.48E-06,3.90E-10,0.006017593,0.001814534,0.143503312,7.31E-08,2.38E-05,0.000322032,7.63E-07,0.082323953,2.13E-07,1.72E-05,2.04E-08,1.22E-11,1.41E-12,5.98E-11,6.10E-10,4.93E-12,0.765975084
79,0.051986538,0.053042634,0.048993739,0.338888889,0.082362323,0.000846204,0.039389904,0.009233683,0.373683529,1538.148894,101325,0.684087629,9.86E-07,1.39E-10,0.006020777,0.001781876,0.143542879,4.06E-08,1.61E-05,0.000265399,5.63E-07,0.082362323,1.48E-07,1.78E-05,1.36E-08,6.33E-12,8.04E-13,2.10E-11,3.47E-10,2.30E-12,0.765991103
80,0.051986554,0.053042634,0.04899145,0.338888889,0.082386942,0.000531442,0.026727389,0.009233894,0.259099285,1538.564632,101325,0.684087629,7.12E-07,7.50E-11,0.006023065,0.001754835,0.143571045,2.54E-08,1.18E-05,0.000227449,4.54E-07,0.082386942,1.10E-07,1.83E-05,9.94E-09,3.82E-12,5.19E-13,1.09E-11,2.20E-10,1.48E-12,0.766005239
81,0.051986491,0.053042634,0.048989945,0.338888889,0.082403646,0.000354758,0.014946123,0.009234013,0.155665131,1538.850035,101325,0.684087629,5.47E-07,5.20E-11,0.006024793,0.001730912,0.143592366,1.75E-08,9.23E-06,0.000200892,3.90E-07,0.082403646,8.70E-08,1.88E-05,7.78E-09,2.58E-12,3.69E-13,7.09E-12,1.52E-10,1.14E-12,0.766018345
82,0.051986392,0.053042634,0.048988592,0.338888889,0.082422329,0.000187603,0.008783257,0.009234109,0.102582826,1539.185265,101325,0.684087629,3.86E-07,3.61E-11,0.006027184,0.00168885,0.143621718,1.06E-08,6.63E-06,0.000170134,3.29E-07,0.082422329,6.33E-08,1.96E-05,5.73E-09,1.56E-12,2.39E-13,4.30E-12,9.23E-11,8.94E-13,0.766042712
83,0.051986319,0.053042634,0.04898787,0.338888889,0.082433308,0.000108364,0.004025855,0.009234155,0.061871836,1539.399266,101325,0.684087629,3.03E-07,2.84E-11,0.006028986,0.001650036,0.143643802,7.52E-09,5.28E-06,0.000151662,2.98E-07,0.082433308,5.07E-08,2.05E-05,4.72E-09,1.11E-12,1.80E-13,3.05E-12,6.48E-11,7.61E-13,0.766065796
84,0.051986275,0.053042634,0.048987438,0.338888889,0.082443373,4.73E-05,0.001374842,0.009234182,0.038091863,1539.642035,101325,0.684087629,2.35E-07,2.18E-11,0.006031774,0.00157893,0.143676132,5.24E-09,4.15E-06,0.000134325,2.75E-07,0.082443373,4.01E-08,2.17E-05,3.92E-09,7.89E-13,1.36E-13,2.09E-12,4.37E-11,6.29E-13,0.766109064
85,0.051986267,0.053042634,0.048987262,0.338888889,0.082450247,1.57E-05,0.000598081,0.009234196,0.029690644,1539.914765,101325,0.684087629,1.94E-07,1.69E-11,0.006036454,0.001451396,0.143725139,3.97E-09,3.44E-06,0.00012231,2.63E-07,0.082450247,3.34E-08,2.30E-05,3.45E-09,6.03E-13,1.11E-13,1.48E-12,3.07E-11,5.15E-13,0.766187524
86,0.051986278,0.053042634,0.048987227,0.338888889,0.082453237,6.69E-06,0.00035253,0.009234202,0.025724056,1540.116162,101325,0.684087629,1.78E-07,1.44E-11,0.006040645,0.001335202,0.143767254,3.49E-09,3.16E-06,0.000117057,2.59E-07,0.082453237,3.07E-08,2.37E-05,3.27E-09,5.28E-13,1.01E-13,1.21E-12,2.49E-11,4.50E-13,0.76625927
87,0.051986295,0.053042634,0.048987234,0.338888889,0.082455,3.86E-06,0.000266751,0.009234206,0.023193381,1540.28678,101325,0.684087629,1.68E-07,1.26E-11,0.006044405,0.001228793,0.143805133,3.22E-09,2.99E-06,0.000113953,2.57E-07,0.082455,2.91E-08,2.42E-05,3.17E-09,4.85E-13,9.49E-14,1.03E-12,2.13E-11,4.03E-13,0.766325096
88,0.051986313,0.053042634,0.048987253,0.338888889,0.082456334,2.88E-06,0.000232505,0.009234209,0.021183934,1540.43945,101325,0.684087629,1.62E-07,1.12E-11,0.006047752,0.001131171,0.143839728,3.03E-09,2.87E-06,0.000111602,2.55E-07,0.082456334,2.79E-08,2.45E-05,3.09E-09,4.53E-13,9.07E-14,8.99E-13,1.84E-11,3.65E-13,0.766385561
89,0.051986335,0.053042634,0.048987282,0.338888889,0.082457496,2.48E-06,0.000205785,0.009234212,0.017811005,1540.578619,101325,0.684087629,1.56E-07,1.00E-11,0.006050714,0.001041646,0.143871446,2.87E-09,2.76E-06,0.000109564,2.54E-07,0.082457496,2.69E-08,2.49E-05,3.03E-09,4.26E-13,8.71E-14,7.89E-13,1.61E-11,3.32E-13,0.766441068
90,0.051986444,0.053042634,0.048987421,0.338888889,0.082459554,2.16E-06,0,0.009234228,4.69E-11,1540.812587,101325,0.684087629,1.47E-07,8.15E-12,0.006055352,0.000891177,0.143924812,2.61E-09,2.59E-06,0.00010611,2.51E-07,0.082459554,2.53E-08,2.54E-05,2.93E-09,3.85E-13,8.15E-14,6.20E-13,1.26E-11,2.78E-13,0.766534535
91,0.051986444,0.053042634,0.048987421,0.338888889,0.082459554,2.16E-06,0,0.009234228,4.69E-11,1540.812587,101325,0.684087629,1.47E-07,8.15E-12,0.006055352,0.000891177,0.143924812,2.61E-09,2.59E-06,0.00010611,2.51E-07,0.082459554,2.53E-08,2.54E-05,2.93E-09,3.85E-13,8.15E-14,6.20E-13,1.26E-11,2.78E-13,0.766534535
0,0.045238378,0.045238378,0.042684362,0.286666667,1.83E-09,1.07E-14,3.29E-06,0.008032444,-0.000289129,750,101325,0.118767767,0.003442385,0.025850954,5.54E-14,1.02E-12,0.222372641,-7.41E-18,-3.11E-16,3.75E-19,2.64E-12,1.83E-09,1.73E-12,3.98E-13,3.86E-13,-1.12E-16,-2.88E-19,1.21E-16,3.39E-16,5.61E-15,0.748334018
1,0.045218424,0.045238378,0.042670532,0.286666667,1.33E-07,1.10E-12,0.000165762,0.008028457,-0.005177931,750.0006193,101325,0.118767767,0.003438363,0.025851072,5.11E-12,1.17E-10,0.222373646,6.75E-17,2.07E-16,3.83E-17,2.40E-10,1.33E-07,1.59E-10,4.15E-11,3.52E-11,-3.65E-21,5.29E-23,5.66E-15,1.78E-19,5.15E-13,0.748336786
2,0.04507942,0.045238378,0.042572671,0.286666667,2.62E-06,1.27E-11,0.003516796,0.008000818,-0.038243818,750.0131894,101325,0.118767767,0.003410409,0.025851277,1.26E-10,3.58E-09,0.222380337,2.61E-16,8.02E-16,4.46E-16,2.40E-09,2.62E-06,3.61E-09,1.15E-09,8.56E-10,-1.17E-21,2.05E-22,4.58E-14,-3.02E-20,1.36E-11,0.748355346
3,0.044509485,0.045238378,0.042156745,0.286666667,2.90E-05,1.95E-10,0.035082121,0.00788882,-0.118767767,750.1563371,101325,0.118767767,0.003296434,0.025845768,1.75E-09,6.09E-08,0.222403829,2.99E-15,9.37E-15,6.89E-15,2.94E-08,2.90E-05,4.89E-08,1.79E-08,1.17E-08,-4.91E-20,2.36E-21,7.02E-13,-1.24E-18,1.92E-10,0.748424803
4,0.043710617,0.045238378,0.041531432,0.286666667,0.000116701,1.55E-09,0.152947598,0.007735649,-0.094718706,750.6672981,101325,0.118767767,0.003138341,0.025818124,8.67E-09,3.53E-07,0.222421662,2.02E-14,6.53E-14,5.59E-14,1.39E-07,0.000116701,2.33E-07,9.50E-08,5.58E-08,6.13E-19,1.75E-20,6.18E-12,1.58E-17,9.39E-10,0.748504287
5,0.04283175,0.045238378,0.040773031,0.286666667,0.000307885,1.04E-08,0.493925366,0.007573494,0.343721696,751.8565197,101325,0.118767767,0.002966727,0.025750662,2.80E-08,1.28E-06,0.222406823,1.30E-13,4.40E-13,3.79E-13,4.30E-07,0.000307885,7.11E-07,3.18E-07,1.71E-07,-8.86E-19,1.36E-19,5.21E-11,2.14E-17,2.91E-09,0.748564966
6,0.041260472,0.045238378,0.039238868,0.286666667,0.000925292,1.27E-07,1.313791719,0.007299656,1.869346743,755.9558346,101325,0.118767767,0.002664069,0.025522976,1.09E-07,5.47E-06,0.222260157,1.66E-12,6.14E-12,4.78E-12,1.57E-06,0.000925292,2.51E-06,1.25E-06,6.07E-07,-7.67E-18,3.45E-18,8.35E-10,3.92E-15,1.04E-08,0.748615985
7,0.040030904,0.045238378,0.037855067,0.286666667,0.001746412,7.62E-07,2.394014457,0.007101894,4.283321842,761.7724919,101325,0.118767767,0.002428902,0.025214774,2.72E-07,1.31E-05,0.221971818,1.27E-11,5.21E-11,2.94E-11,3.49E-06,0.001746412,5.18E-06,2.75E-06,1.28E-06,6.38E-17,5.76E-17,7.41E-09,1.51E-13,2.21E-08,0.748611984
8,0.039260693,0.045238378,0.036886376,0.286666667,0.002494542,2.54E-06,3.689577889,0.006987199,7.470764298,767.3471661,101325,0.118767767,0.00228031,0.024932796,4.87E-07,2.19E-05,0.221652632,4.98E-11,2.20E-10,9.96E-11,5.61E-06,0.002494542,7.76E-06,4.32E-06,1.96E-06,-8.95E-17,3.97E-16,3.11E-08,1.59E-12,3.41E-08,0.748597595
9,0.038383453,0.045238378,0.035676679,0.286666667,0.003647535,9.66E-06,5.169020571,0.006866158,11.35532029,776.3039065,101325,0.118767767,0.002106996,0.024498209,9.39E-07,3.83E-05,0.221092376,1.87E-10,9.05E-10,3.86E-10,9.35E-06,0.003647535,1.19E-05,6.94E-06,3.12E-06,6.01E-16,2.86E-15,1.22E-07,1.29E-11,5.42E-08,0.748584143
10,0.037911626,0.045238378,0.034971682,0.286666667,0.004455194,2.12E-05,6.53108419,0.006805956,15.11073676,782.8023212,101325,0.118767767,0.00201008,0.024194224,1.38E-06,5.17E-05,0.220659647,3.99E-10,2.05E-09,8.56E-10,1.23E-05,0.004455194,1.48E-05,8.85E-06,3.99E-06,2.89E-15,8.95E-15,2.64E-07,4.70E-11,6.94E-08,0.748587509
11,0.037427603,0.045238378,0.034202282,0.286666667,0.005475676,4.75E-05,7.80722312,0.006748362,18.75042189,791.2312068,101325,0.118767767,0.001905958,0.023810804,2.07E-06,7.08E-05,0.220074293,8.25E-10,4.53E-09,1.94E-09,1.62E-05,0.005475676,1.84E-05,1.13E-05,5.15E-06,1.93E-14,2.80E-14,5.53E-07,1.52E-10,8.97E-08,0.748608743
12,0.037185518,0.045238378,0.033796863,0.286666667,0.006085615,7.27E-05,8.812688911,0.006721414,21.69245203,796.3750127,101325,0.118767767,0.001851128,0.023581986,2.58E-06,8.33E-05,0.219705766,1.20E-09,6.86E-09,2.99E-09,1.85E-05,0.006085615,2.05E-05,1.27E-05,5.88E-06,5.30E-14,5.08E-14,8.08E-07,2.85E-10,1.02E-07,0.748631037
13,0.036946736,0.045238378,0.033381099,0.286666667,0.006774107,0.00011176,9.935256638,0.006696265,25.03395545,802.2668123,101325,0.118767767,0.001794445,0.023324004,3.24E-06,9.84E-05,0.219274618,1.74E-09,1.04E-08,4.63E-09,2.13E-05,0.006774107,2.28E-05,1.43E-05,6.74E-06,1.32E-13,9.24E-14,1.17E-06,5.22E-10,1.17E-07,0.748664754
14,0.036714104,0.045238378,0.032958448,0.286666667,0.007550299,0.000172195,11.18507491,0.006673349,28.81601403,809.0060915,101325,0.118767767,0.001735911,0.023033483,4.10E-06,0.000116582,0.218771286,2.51E-09,1.56E-08,7.19E-09,2.44E-05,0.007550299,2.52E-05,1.61E-05,7.74E-06,3.28E-13,1.68E-13,1.69E-06,9.44E-10,1.34E-07,0.748713071
15,0.036490955,0.045238378,0.032533312,0.286666667,0.008424133,0.00026571,12.57217358,0.006653145,33.07991584,816.7024459,101325,0.118767767,0.001675542,0.022706735,5.22E-06,0.000138403,0.218185032,3.61E-09,2.35E-08,1.12E-08,2.78E-05,0.008424133,2.79E-05,1.79E-05,8.91E-06,8.05E-13,3.07E-13,2.42E-06,1.69E-09,1.54E-07,0.748779766
16,0.036281134,0.045238378,0.032111143,0.286666667,0.009406334,0.00041007,14.10611467,0.00663617,37.86565671,825.4755828,101325,0.118767767,0.001613356,0.022339744,6.67E-06,0.000164565,0.217503885,5.18E-09,3.55E-08,1.75E-08,3.16E-05,0.009406334,3.07E-05,1.99E-05,1.03E-05,1.93E-12,5.62E-13,3.46E-06,2.99E-09,1.77E-07,0.748869285
17,0.036089019,0.045238378,0.031698551,0.286666667,0.010508374,0.000632205,15.79553649,0.006622976,43.2099365,835.454933,101325,0.118767767,0.001549384,0.02192816,8.58E-06,0.000195859,0.216714609,7.42E-09,5.35E-08,2.73E-08,3.57E-05,0.010508374,3.35E-05,2.19E-05,1.19E-05,4.54E-12,1.03E-12,4.90E-06,5.26E-09,2.04E-07,0.748986805
18,0.035919517,0.045238378,0.031303378,0.286666667,0.0117424,0.000972754,17.64756676,0.006614143,49.14356894,846.7787446,101325,0.118767767,0.001483665,0.021467294,1.11E-05,0.000233195,0.215802708,1.06E-08,8.08E-08,4.26E-08,4.00E-05,0.0117424,3.63E-05,2.39E-05,1.39E-05,1.05E-11,1.87E-12,6.89E-06,9.15E-09,2.35E-07,0.749138277
19,0.035778038,0.045238378,0.030934741,0.286666667,0.013121116,0.001492805,19.66707157,0.006610268,55.68822852,859.592508,101325,0.118767767,0.00141625,0.020952119,1.43E-05,0.000277611,0.214752477,1.51E-08,1.22E-07,6.67E-08,4.45E-05,0.013121116,3.90E-05,2.58E-05,1.62E-05,2.37E-11,3.41E-12,9.64E-06,1.58E-08,2.71E-07,0.749330455
20,0.035670438,0.045238378,0.030603019,0.286666667,0.014657606,0.002283875,21.85569389,0.006611951,62.85247322,874.0465491,101325,0.118767767,0.001347199,0.020377288,1.87E-05,0.000330286,0.213547121,2.16E-08,1.86E-07,1.04E-07,4.90E-05,0.014657606,4.14E-05,2.74E-05,1.90E-05,5.27E-11,6.20E-12,1.34E-05,2.68E-08,3.13E-07,0.749570887
21,0.035602919,0.045238378,0.030319779,0.286666667,0.016365082,0.003482553,24.21061478,0.006619777,70.62700137,890.2926079,101325,0.118767767,0.001276588,0.019737163,2.44E-05,0.000392541,0.212168955,3.08E-08,2.82E-07,1.63E-07,5.35E-05,0.016365082,4.35E-05,2.88E-05,2.24E-05,1.14E-10,1.12E-11,1.84E-05,4.51E-08,3.61E-07,0.749867866
22,0.035581886,0.045238378,0.030097607,0.286666667,0.018256537,0.005291685,26.72294348,0.006634291,78.97911803,908.4792212,101325,0.118767767,0.001204506,0.019025885,3.20E-05,0.000465845,0.210599715,4.39E-08,4.30E-07,2.57E-07,5.77E-05,0.018256537,4.49E-05,2.97E-05,2.65E-05,2.43E-10,2.03E-11,2.52E-05,7.48E-08,4.17E-07,0.750230304
23,0.035613752,0.045238378,0.029949841,0.286666667,0.020344267,0.008010359,29.37560946,0.006655972,87.84636905,928.7457196,101325,0.118767767,0.001131066,0.018237483,4.21E-05,0.000551805,0.208821011,6.23E-08,6.55E-07,4.04E-07,6.16E-05,0.020344267,4.55E-05,3.02E-05,3.16E-05,5.02E-10,3.65E-11,3.41E-05,1.22E-07,4.82E-07,0.75066753
24,0.035704683,0.045238378,0.029890179,0.286666667,0.022639236,0.012075068,32.1405969,0.006685203,97.1291857,951.2146543,101325,0.118767767,0.001056404,0.017366082,5.58E-05,0.000652147,0.206814965,8.83E-08,9.99E-07,6.39E-07,6.49E-05,0.022639236,4.52E-05,3.03E-05,3.78E-05,1.01E-09,6.55E-11,4.57E-05,1.96E-07,5.58E-07,0.75118896
25,0.035860296,0.045238378,0.029932153,0.286666667,0.02515022,0.018113978,34.97533967,0.006722236,106.68208,975.9824309,101325,0.118767767,0.00098069,0.016406233,7.46E-05,0.00076868,0.204565099,1.24E-07,1.52E-06,1.01E-06,6.75E-05,0.02515022,4.38E-05,3.00E-05,4.54E-05,1.96E-09,1.17E-10,6.06E-05,3.09E-07,6.46E-07,0.751803613
26,0.036085302,0.045238378,0.030088447,0.286666667,0.027882669,0.027013591,37.817938,0.006767166,116.267099,1003.10783,101325,0.118767767,0.000904136,0.015353454,0.000100417,0.00090322,0.202057557,1.74E-07,2.30E-06,1.62E-06,6.94E-05,0.027882669,4.13E-05,2.94E-05,5.46E-05,3.68E-09,2.08E-10,7.90E-05,4.74E-07,7.49E-07,0.75251941
27,0.036383053,0.045238378,0.03036998,0.286666667,0.030837195,0.039972317,39.90995722,0.006819885,123.3239855,1032.588887,101325,0.118767767,0.000827001,0.014205015,0.00013635,0.00105747,0.199282786,2.40E-07,3.46E-06,2.59E-06,7.06E-05,0.030837195,3.77E-05,2.88E-05,6.55E-05,6.63E-09,3.66E-10,0.000101372,7.08E-07,8.68E-07,0.753342207
28,0.036560094,0.045238378,0.030561274,0.286666667,0.032396178,0.048601203,41.28888488,0.006849077,127.9815161,1048.192691,101325,0.118767767,0.000788333,0.013594703,0.000159723,0.001142571,0.197793105,2.81E-07,4.24E-06,3.29E-06,7.10E-05,0.032396178,3.55E-05,2.86E-05,7.16E-05,8.78E-09,4.85E-10,0.000114007,8.58E-07,9.33E-07,0.753795028
29,0.036756533,0.045238378,0.030788355,0.286666667,0.034009025,0.058943042,42.60808176,0.006880131,132.436965,1064.364061,101325,0.118767767,0.000749649,0.012960289,0.000187513,0.001233298,0.196233892,3.28E-07,5.19E-06,4.18E-06,7.12E-05,0.034009025,3.31E-05,2.84E-05,7.81E-05,1.15E-08,6.41E-10,0.000127558,1.03E-06,1.00E-06,0.754276231
30,0.036972219,0.045238378,0.031051673,0.286666667,0.035673403,0.071319879,43.84657249,0.006912966,136.6206816,1081.076283,101325,0.118767767,0.000711001,0.01230255,0.000220553,0.001329726,0.194606244,3.82E-07,6.35E-06,5.32E-06,7.13E-05,0.035673403,3.05E-05,2.82E-05,8.49E-05,1.50E-08,8.44E-10,0.000141918,1.23E-06,1.08E-06,0.754785327
31,0.037206808,0.045238378,0.031351311,0.286666667,0.03738616,0.086084162,44.9801293,0.006947486,140.4528808,1098.293968,101325,0.118767767,0.000672445,0.011622692,0.000259802,0.001431855,0.192912118,4.43E-07,7.75E-06,6.77E-06,7.13E-05,0.03738616,2.77E-05,2.81E-05,9.20E-05,1.92E-08,1.11E-09,0.000156933,1.45E-06,1.15E-06,0.755321355
32,0.037459751,0.045238378,0.03168693,0.286666667,0.039143196,0.103626905,45.98096551,0.006983575,143.8427148,1115.971813,101325,0.118767767,0.000634041,0.010922427,0.000306353,0.001539584,0.191154476,5.13E-07,9.46E-06,8.64E-06,7.12E-05,0.039143196,2.48E-05,2.80E-05,9.92E-05,2.45E-08,1.44E-09,0.000172392,1.71E-06,1.23E-06,0.755882816
33,0.037730264,0.045238378,0.032057707,0.286666667,0.040939327,0.124374125,46.81745707,0.007021104,146.6875629,1134.053263,101325,0.118767767,0.000595858,0.010204061,0.000361419,0.001652686,0.189337455,5.92E-07,1.15E-05,1.10E-05,7.09E-05,0.040939327,2.19E-05,2.79E-05,0.000106334,3.10E-08,1.87E-09,0.000188024,1.99E-06,1.30E-06,0.75646759
34,0.038017306,0.045238378,0.032462276,0.286666667,0.042768134,0.148773992,47.45396782,0.007059921,148.8728123,1152.469084,101325,0.118767767,0.000557967,0.009470582,0.00042632,0.001770778,0.187466549,6.83E-07,1.41E-05,1.41E-05,7.05E-05,0.042768134,1.91E-05,2.79E-05,0.000113255,3.89E-08,2.40E-09,0.00020349,2.30E-06,1.37E-06,0.757072867
35,0.038319559,0.045238378,0.032898665,0.286666667,0.044621805,0.177270184,47.85088888,0.00709986,150.2725133,1171.135919,101325,0.118767767,0.000520449,0.008725755,0.000502431,0.001893281,0.185548815,7.86E-07,1.72E-05,1.81E-05,7.00E-05,0.044621805,1.63E-05,2.78E-05,0.000119728,4.85E-08,3.06E-09,0.000218377,2.64E-06,1.43E-06,0.757695086
36,0.038635395,0.045238378,0.033364229,0.286666667,0.04649098,0.210253958,47.96506262,0.007140731,150.7514553,1189.954923,101325,0.118767767,0.000483393,0.007974206,0.000591113,0.002019388,0.183593082,9.03E-07,2.09E-05,2.32E-05,6.93E-05,0.04649098,1.37E-05,2.77E-05,0.000125493,6.01E-08,3.86E-09,0.000232199,3.01E-06,1.48E-06,0.75832989
37,0.03896286,0.045238378,0.033855595,0.286666667,0.048364616,0.247985506,47.75083571,0.007182326,150.1693817,1208.810676,101325,0.118767767,0.000446898,0.007221487,0.000693599,0.002148022,0.181610166,1.04E-06,2.56E-05,2.98E-05,6.84E-05,0.048364616,1.13E-05,2.74E-05,0.000130266,7.39E-08,4.80E-09,0.0002444,3.39E-06,1.52E-06,0.758972109
38,0.039299644,0.045238378,0.034368618,0.286666667,0.050229883,0.290475037,47.1620611,0.007224413,148.3882046,1227.570617,101325,0.118767767,0.000411072,0.006474109,0.00081084,0.002277807,0.179613057,1.19E-06,3.12E-05,3.82E-05,6.71E-05,0.050229883,9.13E-06,2.70E-05,0.000133744,9.02E-08,5.88E-09,0.000254366,3.79E-06,1.54E-06,0.759615795
39,0.039643071,0.045238378,0.034898346,0.286666667,0.052072151,0.337318218,46.15540944,0.007266737,145.283087,1246.085389,101325,0.118767767,0.000376039,0.005739511,0.000943306,0.002407048,0.177617047,1.35E-06,3.80E-05,4.91E-05,6.55E-05,0.052072151,7.26E-06,2.65E-05,0.000135618,1.09E-07,7.08E-09,0.000261449,4.19E-06,1.53E-06,0.760254309
40,0.03999009,0.045238378,0.035439031,0.286666667,0.053875096,0.38749273,44.6952971,0.007309015,140.7579676,1264.190565,101325,0.118767767,0.000341936,0.005025938,0.001090755,0.002533732,0.175639741,1.54E-06,4.61E-05,6.29E-05,6.34E-05,0.053875096,5.69E-06,2.58E-05,0.000135601,1.31E-07,8.36E-09,0.000265006,4.57E-06,1.50E-06,0.760880486
41,0.040337286,0.045238378,0.035984174,0.286666667,0.055621006,0.439146549,42.76049972,0.007350937,134.7652876,1281.710311,101325,0.118767767,0.000308919,0.004342196,0.001252002,0.002655569,0.173700885,1.74E-06,5.58E-05,8.04E-05,6.09E-05,0.055621006,4.40E-06,2.48E-05,0.000133459,1.54E-07,9.64E-09,0.000264461,4.92E-06,1.44E-06,0.76148689
42,0.040680923,0.045238378,0.036526643,0.286666667,0.057291338,0.489445074,40.35200276,0.007392167,127.3281546,1298.463497,101325,0.118767767,0.000277158,0.003697242,0.001424721,0.002770083,0.171821917,1.95E-06,6.70E-05,0.000102252,5.78E-05,0.057291338,3.39E-06,2.37E-05,0.000129053,1.79E-07,1.08E-08,0.000259386,5.21E-06,1.36E-06,0.76206615
43,0.041017017,0.045238378,0.037058868,0.286666667,0.058867588,0.534584369,37.50081562,0.007432342,118.5609691,1314.272547,101325,0.118767767,0.000246841,0.003099626,0.001605374,0.002874751,0.170025185,2.17E-06,7.98E-05,0.000129051,5.43E-05,0.058867588,2.63E-06,2.25E-05,0.000122383,2.03E-07,1.18E-08,0.00024959,5.40E-06,1.25E-06,0.762611372
44,0.041341461,0.045238378,0.037573133,0.286666667,0.060332464,0.57009491,34.27352266,0.00747108,108.6822341,1328.974824,101325,0.118767767,0.000218165,0.002556796,0.001789303,0.00296721,0.168332776,2.38E-06,9.38E-05,0.000161207,5.05E-05,0.060332464,2.09E-06,2.11E-05,0.000113624,2.24E-07,1.25E-08,0.000235204,5.49E-06,1.14E-06,0.763116591
45,0.041650216,0.045238378,0.038061956,0.286666667,0.061671274,0.591511238,30.772758,0.007507997,98.01216894,1342.435536,101325,0.118767767,0.000191327,0.002074367,0.001971056,0.003045492,0.166765018,2.57E-06,0.000108749,0.000198721,4.63E-05,0.061671274,1.73E-06,1.96E-05,0.000103136,2.39E-07,1.28E-08,0.00021674,5.43E-06,1.01E-06,0.763577187
